"ID","Date","Home","Away","Half_Status","Time","Game_Time","Game_Seconds","Home_Score","Away_Score","Event_Team","Event_Description","Player_1","Player_2","Event_Type","Event_Result","Shot_Value","Event_Length","Poss_Num","Poss_Team","Poss_Length","isTransition","Home.1","Home.2","Home.3","Home.4","Home.5","Away.1","Away.2","Away.3","Away.4","Away.5","Status","isGarbageTime","Sub_Deviate"
5611861,"02/06/2024","South Carolina","Ole Miss",2,"04:51","35:09",2109,66,63,"South Carolina","Meechie Johnson, 2pt stepbackjumpshot pointsinthepaint;  missed","MEECHIE.JOHNSON",NA,"Two Point Jumper","missed",2,0,109,"South Carolina",0,TRUE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"04:51","35:09",2109,66,63,"South Carolina","Meechie Johnson, rebound defensive","MEECHIE.JOHNSON",NA,"Defensive Rebound",NA,NA,0,109,"South Carolina",0,TRUE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"04:51","35:09",2109,66,63,"Ole Miss","Allen Flanigan, rebound defensive","ALLEN.FLANIGAN",NA,"Defensive Rebound",NA,NA,0,109,"South Carolina",0,TRUE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"04:51","35:09",2109,66,63,"South Carolina","Collin Murray-Boyles, rebound defensive","COLLIN.MURRAYBOYLES",NA,"Defensive Rebound",NA,NA,0,109,"South Carolina",0,TRUE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"04:51","35:09",2109,66,63,"Ole Miss","Team, rebound defensive team;","TEAM",NA,"Defensive Rebound",NA,NA,0,109,"South Carolina",0,TRUE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:47","36:13",2173,68,63,"South Carolina","Collin Murray-Boyles, 2pt hookshot pointsinthepaint;  made - Josh Gray, assist","COLLIN.MURRAYBOYLES","JOSH.GRAY","Hook","made",2,64,110,"South Carolina",64,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:38","36:22",2182,68,63,"Ole Miss","Team, timeout short","TEAM",NA,"Timeout",NA,NA,9,111,"Ole Miss",9,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:38","36:22",2182,68,63,"South Carolina","Myles Stute, substitution out","MYLES.STUTE",NA,"Leaves Game",NA,NA,0,111,"Ole Miss",9,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:38","36:22",2182,68,63,"South Carolina","B.J. Mack, substitution in","BJ.MACK",NA,"Enters Game",NA,NA,0,111,"Ole Miss",9,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:38","36:22",2182,68,63,"South Carolina","Jacobi Wright, substitution in","JACOBI.WRIGHT",NA,"Enters Game",NA,NA,0,111,"Ole Miss",9,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:38","36:22",2182,68,63,"South Carolina","Josh Gray, substitution out","JOSH.GRAY",NA,"Leaves Game",NA,NA,0,111,"Ole Miss",9,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:21","36:39",2199,68,63,"Ole Miss","Allen Flanigan, 2pt turnaroundjumpshot pointsinthepaint;  missed","ALLEN.FLANIGAN",NA,"Two Point Jumper","missed",2,17,111,"Ole Miss",26,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:19","36:41",2201,68,63,"South Carolina","Collin Murray-Boyles, rebound defensive","COLLIN.MURRAYBOYLES",NA,"Defensive Rebound",NA,NA,2,111,"Ole Miss",28,FALSE,"TALON.COOPER","MYLES.STUTE","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"03:04","36:56",2216,68,63,"South Carolina","Ta'lon Cooper, turnover badpass","TALON.COOPER",NA,"Turnover",NA,NA,15,112,"South Carolina",15,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:48","37:12",2232,68,63,"Ole Miss","Brandon Murray, 2pt layup fromturnover;pointsinthepaint;  missed","BRANDON.MURRAY",NA,"Layup","missed",2,16,113,"Ole Miss",16,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:45","37:15",2235,68,63,"Ole Miss","Brandon Murray, rebound offensive","BRANDON.MURRAY",NA,"Offensive Rebound",NA,NA,3,113,"Ole Miss",19,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:45","37:15",2235,68,63,"Ole Miss","Brandon Murray, 2pt layup 2ndchance;fromturnover;pointsinthepaint;  missed","BRANDON.MURRAY",NA,"Layup","missed",2,0,113,"Ole Miss",19,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:44","37:16",2236,68,63,"South Carolina","B.J. Mack, rebound defensive","BJ.MACK",NA,"Defensive Rebound",NA,NA,1,113,"Ole Miss",20,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:23","37:37",2257,68,63,"South Carolina","B.J. Mack, turnover lostball","BJ.MACK",NA,"Turnover",NA,NA,21,114,"South Carolina",21,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:23","37:37",2257,68,63,"Ole Miss","Matthew Murrell, steal","MATTHEW.MURRELL",NA,"Steal",NA,NA,0,114,"South Carolina",21,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:15","37:45",2265,68,63,"Ole Miss","Allen Flanigan, turnover lostball","ALLEN.FLANIGAN",NA,"Turnover",NA,NA,8,115,"Ole Miss",8,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"02:15","37:45",2265,68,63,"South Carolina","Meechie Johnson, steal","MEECHIE.JOHNSON",NA,"Steal",NA,NA,0,115,"Ole Miss",8,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:48","38:12",2292,68,63,"South Carolina","Meechie Johnson, 3pt jumpshot fromturnover;  missed","MEECHIE.JOHNSON",NA,"Three Point Jumper","missed",3,27,116,"South Carolina",27,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:45","38:15",2295,68,63,"Ole Miss","Allen Flanigan, rebound defensive","ALLEN.FLANIGAN",NA,"Defensive Rebound",NA,NA,3,116,"South Carolina",30,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:32","38:28",2308,68,63,"Ole Miss","Team, timeout short","TEAM",NA,"Timeout",NA,NA,13,117,"Ole Miss",13,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:32","38:28",2308,68,63,"South Carolina","B.J. Mack, substitution out","BJ.MACK",NA,"Leaves Game",NA,NA,0,117,"Ole Miss",13,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:32","38:28",2308,68,63,"South Carolina","Zachary Davis, substitution in","ZACHARY.DAVIS",NA,"Enters Game",NA,NA,0,117,"Ole Miss",13,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:32","38:28",2308,68,63,"South Carolina","Josh Gray, substitution in","JOSH.GRAY",NA,"Enters Game",NA,NA,0,117,"Ole Miss",13,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:32","38:28",2308,68,63,"South Carolina","Jacobi Wright, substitution out","JACOBI.WRIGHT",NA,"Leaves Game",NA,NA,0,117,"Ole Miss",13,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:22","38:38",2318,68,63,"Ole Miss","Jamarion Sharp, 2pt dunk pointsinthepaint;blocked;  missed","JAMARION.SHARP",NA,"Blocked Shot",NA,NA,10,117,"Ole Miss",23,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:22","38:38",2318,68,63,"South Carolina","Collin Murray-Boyles, block","COLLIN.MURRAYBOYLES",NA,"Blocked Shot",NA,NA,0,117,"Ole Miss",23,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"01:17","38:43",2323,68,63,"South Carolina","Collin Murray-Boyles, rebound defensive","COLLIN.MURRAYBOYLES",NA,"Defensive Rebound",NA,NA,5,117,"Ole Miss",28,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:54","39:06",2346,68,63,"South Carolina","Meechie Johnson, 2pt layup pointsinthepaint;blocked;  missed","MEECHIE.JOHNSON",NA,"Layup","missed",2,23,118,"South Carolina",23,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:54","39:06",2346,68,63,"Ole Miss","Jamarion Sharp, block","JAMARION.SHARP",NA,"Blocked Shot",NA,NA,0,118,"South Carolina",23,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:50","39:10",2350,68,63,"Ole Miss","Brandon Murray, rebound defensive","BRANDON.MURRAY",NA,"Defensive Rebound",NA,NA,4,118,"South Carolina",27,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"Ole Miss","Allen Flanigan, 2pt floatingjumpshot pointsinthepaint;  made","ALLEN.FLANIGAN",NA,"Two Point Jumper","made",2,12,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"Ole Miss","Team, timeout full","TEAM",NA,"Timeout",NA,NA,0,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"South Carolina","Jacobi Wright, substitution in","JACOBI.WRIGHT",NA,"Enters Game",NA,NA,0,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"South Carolina","B.J. Mack, substitution in","BJ.MACK",NA,"Enters Game",NA,NA,0,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"South Carolina","Josh Gray, substitution out","JOSH.GRAY",NA,"Leaves Game",NA,NA,0,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:38","39:22",2362,68,65,"South Carolina","Zachary Davis, substitution out","ZACHARY.DAVIS",NA,"Leaves Game",NA,NA,0,119,"Ole Miss",12,FALSE,"TALON.COOPER","ZACHARY.DAVIS","JOSH.GRAY","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:28","39:32",2372,68,65,"South Carolina","Team, timeout full","TEAM",NA,"Timeout",NA,NA,10,120,"South Carolina",10,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:09","39:51",2391,68,65,"South Carolina","Meechie Johnson, 3pt jumpshot   missed","MEECHIE.JOHNSON",NA,"Three Point Jumper","missed",3,19,120,"South Carolina",29,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:05","39:55",2395,68,65,"Ole Miss","Matthew Murrell, rebound defensive","MATTHEW.MURRELL",NA,"Defensive Rebound",NA,NA,4,120,"South Carolina",33,FALSE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:02","39:58",2398,68,65,"Ole Miss","Matthew Murrell, 3pt jumpshot   missed","MATTHEW.MURRELL",NA,"Three Point Jumper","missed",3,3,121,"Ole Miss",3,TRUE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:00","40:00",2400,68,65,"South Carolina","B.J. Mack, foulon","BJ.MACK",NA,"Draw Foul",NA,NA,2,121,"Ole Miss",5,TRUE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:00","40:00",2400,68,65,"Ole Miss","Matthew Murrell, foul personal","MATTHEW.MURRELL",NA,"Commits Foul",NA,NA,0,121,"Ole Miss",5,TRUE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
5611861,"02/06/2024","South Carolina","Ole Miss",2,"00:00","40:00",2400,68,65,"South Carolina","Ta'lon Cooper, rebound defensive","TALON.COOPER",NA,"Defensive Rebound",NA,NA,0,121,"Ole Miss",5,TRUE,"TALON.COOPER","BJ.MACK","JACOBI.WRIGHT","COLLIN.MURRAYBOYLES","MEECHIE.JOHNSON","BRANDON.MURRAY","JAMARION.SHARP","AUSTIN.NUNEZ","ALLEN.FLANIGAN","MATTHEW.MURRELL","CLEAN",FALSE,1
