"","player_name","class","player_id","season","number","position","player_url","team_id","team_name","team_url","conference_id","conference","division","year","season_id"
"1","Bergmann, Max","So","2493016",2022,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493016",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"2","Bradbury, Aiden","So","2493018",2022,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493018",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"3","Bremner, Dondrae","Sr","1990946",2022,"16","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=1990946",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"4","Cross, Kerrington","Fr","2493020",2022,"28","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493020",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"5","Dean, C.J.","Fr","2657111",2022,"30","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657111",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"6","Earls, Carter","Fr","2657110",2022,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657110",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"7","Guidry, Kameron","So","2307463",2022,"31","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2307463",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"8","Guzman, Jose","So","2493023",2022,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493023",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"9","Hansen, Jake","Sr","2347093",2022,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347093",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"10","Harker, Garrett","Fr","2657113",2022,"35","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657113",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"11","Harting, Cole","So","2493026",2022,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493026",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"12","Hegemann, Josh","So","2493027",2022,"38","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493027",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"13","Hopewell, Chase","So","2314293",2022,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2314293",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"14","Keathley, Beau","Sr","1978391",2022,"2","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=1978391",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"15","Kemp, Evan","So","2347094",2022,"0","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347094",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"16","Komistek, Paul","Jr","2139754",2022,"32","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2139754",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"17","Linn, Conner","So","2493030",2022,"42","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493030",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"18","McLaughlin, Sean","Jr","2139172",2022,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2139172",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"19","Merritt, Griffin","Jr","2139200",2022,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2139200",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"20","Murphy, Jackson","Jr","2139175",2022,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2139175",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"21","Murray, Nick","Jr","2139203",2022,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2139203",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"22","Neff, Andrew","Fr","2657109",2022,"27","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657109",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"23","Nicholson, Ryan","So","2347096",2022,"25","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347096",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"24","O'Connor, Tommy","Fr","2657114",2022,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657114",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"25","Palmieri, Max","So","2322191",2022,"26","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2322191",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"26","Powell, Joe","So","2347011",2022,"15","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347011",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"27","Scheler, Cam","So","2347099",2022,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347099",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"28","Segal, Zach","So","2347124",2022,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347124",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"29","Shea, Alex","So","2347125",2022,"77","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347125",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"30","Smith, Boston","Fr","2657108",2022,"21","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2657108",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"31","Sponseller, J.P.","So","2306857",2022,"3","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2306857",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"32","Springer, Sean","Fr","2493034",2022,"4","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2493034",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"33","Stapp, Wyatt","Sr","1977512",2022,"14","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=1977512",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"34","Steckline, Ryan","Sr","1981950",2022,"6","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=1981950",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"35","Vore, Ben","So","2347126",2022,"23","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=2347126",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"36","Weaver, Tristan","Sr","1995236",2022,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=140&stats_player_seq=1995236",140,"Cincinnati","/team/140/15860",823,"AAC",1,2022,15860
"37","Agnos, Zach","So","2304312",2022,"14","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304312",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"38","BEEKER, Merritt","Fr","2681445",2022,"19","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2681445",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"39","Beal, Danny","So","2466791",2022,"45","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466791",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"40","Berini, Joey","So","2466781",2022,"8","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466781",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"41","Boyd, CJ","So","2466778",2022,"2","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466778",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"42","Brooks, Skylar","So","2304311",2022,"5","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304311",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"43","Clonch, Cam","So","2466779",2022,"6","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466779",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"44","Cunningham, Carter","So","2660833",2022,"17","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660833",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"45","Edwards, Ayden","Fr","2660762",2022,"40","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660762",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"46","Giles, Ryder","Jr","2122107",2022,"3","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2122107",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"47","Grosz, Josh","So","2466790",2022,"38","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466790",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"48","Hodges, Charlie","So","2660821",2022,"13","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660821",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"49","Hoover, Lane","Jr","2122100",2022,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2122100",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"50","Hunter, Jake","Fr","2660843",2022,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660843",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"51","Jenkins-Cowart, Jacob","Fr","2660867",2022,"30","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660867",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"52","Johnson, Ryley","So","2466787",2022,"12","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466787",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"53","Kuchmaner, Jake","Sr","1981420",2022,"29","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=1981420",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"54","Little, Jordan","Fr","2660816",2022,"11","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660816",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"55","Logusch, Nick","Sr","2304389",2022,"37","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304389",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"56","Lunsford-Shenkman, Wyatt","Fr","2660879",2022,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660879",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"57","Makarewicz, Alec","So","2304413",2022,"99","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304413",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"58","Mayhue, C.J.","So","2304344",2022,"7","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304344",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"59","McCrystal, Ryan","Fr","2660815",2022,"9","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660815",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"60","Moylan, Josh","So","2466793",2022,"66","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466793",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"61","Newton, Ben","Sr","2304376",2022,"24","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304376",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"62","Nowak, Luke","Fr","2660856",2022,"25","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660856",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"63","Rezek, Joey","So","2466788",2022,"16","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466788",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"64","Ritchie, Erik","Fr","2660863",2022,"28","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660863",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"65","Saylor, Garrett","Jr","2122151",2022,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2122151",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"66","Spivey, Carter","Jr","2122149",2022,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2122149",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"67","Starling, Jacob","So","2466784",2022,"10","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2466784",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"68","Terwilliger, Ben","Jr","1991344",2022,"71","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=1991344",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"69","Whisenhunt, Carson","So","2304352",2022,"18","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304352",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"70","Wilcoxen, Justin","So","2304388",2022,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304388",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"71","Wilson, Bradley","Fr","2304382",2022,"31","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2304382",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"72","Winter, Jaden","Fr","2660870",2022,"32","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660870",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"73","Worrell, Bryson","Sr","1981426",2022,"35","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=1981426",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"74","Yesavage, Trey","Fr","2660880",2022,"46","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=196&stats_player_seq=2660880",196,"East Carolina","/team/196/15860",823,"AAC",1,2022,15860
"75","Arnold, Zach","So","2663283",2022,"7","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663283",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"76","Benjamin, Samuel","So","2463890",2022,"48","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463890",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"77","Brewer, Kade","Jr","2663350",2022,"27","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663350",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"78","Burckel, Brandon","Fr","2663335",2022,"1","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663335",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"79","Casey, Colby","So","2463894",2022,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463894",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"80","Cherry, Derrick","Jr","2140399",2022,"41","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2140399",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"81","Clayton, Logan","Jr","2663388",2022,"49","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663388",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"82","Dannelley, Jackson","So","2663341",2022,"17","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663341",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"83","DeNicola, Nick","Sr","2663345",2022,"11","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663345",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"84","Deese, Jaycob","Jr","2463896",2022,"21","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463896",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"85","Dunn, Patrick","So","2463877",2022,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463877",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"86","Garcia , Santiago","Sr","2663339",2022,"8","1B","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663339",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"87","Hernandez, Ryan","Sr","1977529",2022,"40","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=1977529",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"88","LaCalamento, Kyle","Jr","2663348",2022,"20","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663348",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"89","Lopez, Alex","So","2663340",2022,"14","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663340",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"90","Lott, Malachi","Fr","2663351",2022,"32","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663351",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"91","Lovelace, Kyle","Sr","1986677",2022,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=1986677",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"92","McMillan, Ian","Jr","1986667",2022,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=1986667",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"93","Medrano, Nathan","Jr","2681038",2022,"34","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2681038",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"94","Mendoza, Rey","Fr","2349381",2022,"10","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2349381",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"95","Miller, Maddux","Jr","2463900",2022,"47","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463900",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"96","Nickens , Cameron","Fr","2663347",2022,"18","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663347",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"97","Parrett, Taylor","So","2663346",2022,"15","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663346",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"98","Post, Dylan","So","2349383",2022,"31","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2349383",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"99","Prayer, Cameron","Jr","2463902",2022,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463902",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"100","Sears, Ben","Jr","2463965",2022,"24","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463965",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"101","Tormos, Samuel","So","2463983",2022,"29","UT","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463983",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"102","Torrealba , Jose","Jr","2663349",2022,"26","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663349",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"103","Tracy , Tab","Fr","2663342",2022,"19","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663342",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"104","Trevino, Skyler","So","2463984",2022,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2463984",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"105","Tulimero, Anthony","So","2663282",2022,"5","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663282",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"106","Uhse, Brandon","Jr","2130411",2022,"4","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2130411",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"107","Walker , Bryson","So","2663367",2022,"43","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663367",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"108","Wright , Kerry","So","2663362",2022,"44","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=288&stats_player_seq=2663362",288,"Houston","/team/288/15860",823,"AAC",1,2022,15860
"109","Banyon, BJ","Fr","2652136",2022,"2","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2652136",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"110","Baskin, Austin","Jr","2309766",2022,"26","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2309766",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"111","Bibiloni, Ian","Sr","2128251",2022,"21","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2128251",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"112","Booth, Tanner","Sr","2306554",2022,"32","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2306554",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"113","Brooks, Ben","Sr","1977455",2022,"24","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=1977455",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"114","Casto, Daniel","Jr","2128247",2022,"16","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2128247",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"115","Compton, Jacob","So","2652159",2022,"8","OF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2652159",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"116","Cox, Shane","Fr","2652147",2022,"3","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2652147",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"117","Daniels, Blake","Sr","2117591",2022,"9","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2117591",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"118","DuBose, Brennan","Jr","2309798",2022,"34","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2309798",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"119","Durham, JT","So","2524934",2022,"17","p","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2524934",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"120","Edwards, Drew","Jr","2309771",2022,"33","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2309771",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"121","Fowler, Dalton","Jr","2491115",2022,"5","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2491115",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"122","Gartman, Landon","Fr","2652177",2022,"36","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2652177",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"123","Gilmore, Jacob","Sr","1862905",2022,"30","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=1862905",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"124","Harding, Reed","Sr","2309711",2022,"14","P","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2309711",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"125","Harrington, Tyler","Fr","2652175",2022,"12","INF","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2652175",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
"126","Hennemann, Cade","Sr","2150001",2022,"29","C","https://stats.ncaa.org/player/index?game_sport_year_ctl_id=15860&org_id=404&stats_player_seq=2150001",404,"Memphis","/team/404/15860",823,"AAC",1,2022,15860
